,nRIDES,nREJECTED,OUT,STARTS_DAY,OPENS_APP,RECEIVES_REQUEST,ACCEPTS_REQUEST,REJECTS_REQUEST,IS_ACCEPTED_BY_TRAVELLER,IS_REJECTED_BY_TRAVELLER,ARRIVES_AT_PICKUP,MEETS_TRAVELLER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,CONTINUES_SHIFT,STARTS_REPOSITIONING,REPOSITIONED,DECIDES_NOT_TO_DRIVE,ENDS_SHIFT,TRAVEL,WAIT,CRUISE,OPERATIONS,IDLE,PAX_KM,TTRAV,DIST,DRIVING_TIME,DRIVING_DIST,FARE,COMMISSION,REVENUE,PICKUP_DIST,TRAVEL_DIST,OPERATING_COST,PROFIT,nV
sum,228.0,0.0,0.0,0.0,0.0,352327.0,3420.0,0.0,4232.0,0.0,44467.0,0.0,6840.0,39026.0,0.0,0.0,0.0,0.0,413648.0,39026.0,0.0,44467.0,14492.0,315663.0,391.267,11499.0,114.99000000000001,83493.0,834.93,172.7595,34.5519,138.2076,444.67,559.6600000000001,27.983,110.22459999999998,40
mean,5.7,0.0,0.0,0.0,0.0,8808.175,85.5,0.0,105.8,0.0,1111.675,0.0,171.0,975.65,0.0,0.0,0.0,0.0,10341.2,975.65,0.0,1111.675,362.3,7891.575,9.781675,287.475,2.87475,2087.325,20.87325,4.3189875,0.8637975000000001,3.4551900000000004,11.11675,13.991500000000002,0.6995750000000001,2.7556149999999997,40
std,3.596294389136314,0.0,0.0,0.0,0.0,3733.895861151336,53.94441583704471,0.0,68.33034389958752,0.0,2622.4024841931805,0.0,107.88883167408942,530.1881886506105,0.0,0.0,0.0,0.0,4121.126608474547,530.1881886506105,0.0,2622.4024841931805,229.51042655495175,5885.6049375922485,5.315410201444042,145.04269707351338,1.450426970735134,2645.475987295854,26.454759872958544,2.175644848372546,0.43512896967450926,1.7405158786980368,26.224024841931808,26.173915038861466,1.3086957519430733,2.185330990895711,40
