,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,198.0,26466.0,1664.0,2160.0,263220.0,12297.0,44555.0,877254.0,720.0,0.0,0.0,0.0,0.0,0.0,26466.0,56852.0,3078.0,428.0,500
mean,0.396,52.932,3.328,4.32,526.44,24.594,89.11,1754.508,1.44,0.0,0.0,0.0,0.0,0.0,52.932,113.704,6.156,0.856,500
std,2.3896872620535183,153.42763589037608,8.4426876021736,10.543240480975447,216.13642985999664,83.18637574879939,332.96579154122327,1022.2393459933902,3.5144134936584823,0.0,0.0,0.0,0.0,0.0,153.42763589037608,381.4729342734113,15.18224836217157,0.3514413493658482,500
