,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,212.0,26454.0,1814.0,2370.0,257070.0,23305.0,64228.0,891133.0,790.0,0.0,0.0,0.0,0.0,0.0,26454.0,87533.0,3372.0,421.0,500
mean,0.424,52.908,3.628,4.74,514.14,46.61,128.456,1782.266,1.58,0.0,0.0,0.0,0.0,0.0,52.908,175.066,6.744,0.842,500
std,2.4232143809146853,143.0609954979544,8.5381154144026,10.95318879091284,227.947539054762,453.9570419013054,568.1770555001262,1013.4123921667796,3.6510629303042808,0.0,0.0,0.0,0.0,0.0,143.0609954979544,737.455954082971,15.740838987298233,0.36510629303042813,500
