,nRIDES,nREJECTED,OUT,STARTS_DAY,OPENS_APP,RECEIVES_REQUEST,ACCEPTS_REQUEST,REJECTS_REQUEST,IS_ACCEPTED_BY_TRAVELLER,IS_REJECTED_BY_TRAVELLER,ARRIVES_AT_PICKUP,MEETS_TRAVELLER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,CONTINUES_SHIFT,STARTS_REPOSITIONING,REPOSITIONED,DECIDES_NOT_TO_DRIVE,ENDS_SHIFT,TRAVEL,WAIT,CRUISE,OPERATIONS,IDLE,PAX_KM,REVENUE,nV
sum,498.0,0.0,0.0,0.0,0.0,110538.0,5094.0,0.0,6707.0,0.0,64690.0,0.0,14940.0,87040.0,0.0,0.0,0.0,0.0,133888.0,87040.0,0.0,64690.0,26741.0,-44583.0,1283.23,1283.23,20
mean,24.9,0.0,0.0,0.0,0.0,5526.9,254.7,0.0,335.35,0.0,3234.5,0.0,747.0,4352.0,0.0,0.0,0.0,0.0,6694.4,4352.0,0.0,3234.5,1337.05,-2229.15,64.1615,64.1615,20
std,2.4473401243412263,0.0,0.0,0.0,0.0,979.1593548065928,32.67398772241017,0.0,47.427812182526964,0.0,680.7763756801572,0.0,73.42020373023676,455.6948424918634,0.0,0.0,0.0,0.0,1668.0450707024486,455.6948424918634,0.0,680.7763756801572,141.0660446293452,1528.4498950174807,8.893054045892104,8.893054045892104,20
