,nRIDES,nREJECTED,OUT,STARTS_DAY,OPENS_APP,RECEIVES_REQUEST,ACCEPTS_REQUEST,REJECTS_REQUEST,IS_ACCEPTED_BY_TRAVELLER,IS_REJECTED_BY_TRAVELLER,ARRIVES_AT_PICKUP,MEETS_TRAVELLER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,CONTINUES_SHIFT,STARTS_REPOSITIONING,REPOSITIONED,DECIDES_NOT_TO_DRIVE,ENDS_SHIFT,TRAVEL,WAIT,CRUISE,OPERATIONS,IDLE,PAX_KM,REVENUE,nV
sum,498.0,0.0,0.0,0.0,0.0,110537.0,5094.0,0.0,6707.0,0.0,64691.0,0.0,14940.0,87040.0,0.0,0.0,0.0,0.0,133888.0,87040.0,0.0,64691.0,26741.0,-44584.0,1283.23,1283.23,20
mean,24.9,0.0,0.0,0.0,0.0,5526.85,254.7,0.0,335.35,0.0,3234.55,0.0,747.0,4352.0,0.0,0.0,0.0,0.0,6694.4,4352.0,0.0,3234.55,1337.05,-2229.2,64.1615,64.1615,20
std,2.447340124341226,0.0,0.0,0.0,0.0,979.2300022815992,32.67398772241017,0.0,47.42781218252696,0.0,680.4106712706285,0.0,73.42020373023676,455.6948424918634,0.0,0.0,0.0,0.0,1668.0450707024486,455.6948424918634,0.0,680.4106712706285,141.06604462934524,1529.4374817318674,8.893054045892102,8.893054045892102,20
