,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,RECEIVES_OFFER,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,nP
sum,1815.0,25215.0,2420.0,3630.0,48585.0,15271.0,1501180.0,1210.0,0.0,0.0,0.0,0.0,0.0,0.0,25215.0,15271.0,6655.0,200
mean,9.075,126.075,12.1,18.15,242.925,76.355,7505.9,6.05,0.0,0.0,0.0,0.0,0.0,0.0,126.075,76.355,33.275,200
std,7.351161327594546,138.16070816772415,9.801548436792729,14.702322655189093,301.3976144313764,93.83594673416732,4413.475693656017,4.900774218396364,0.0,0.0,0.0,0.0,0.0,0.0,138.16070816772415,93.83594673416732,26.954258201180004,200
