,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,nP
sum,1710.0,24008.0,2300.0,3450.0,52275.0,23578.0,245.0,1450214.0,1150.0,0.0,0.0,0.0,0.0,0.0,24008.0,23823.0,6310.0,200
mean,8.55,120.04,11.5,17.25,261.375,117.89,1.225,7251.07,5.75,0.0,0.0,0.0,0.0,0.0,120.04,119.115,31.55,200
std,7.444771528769562,130.62685511173385,9.911670193774142,14.867505290661214,304.7838584585549,706.8245628963158,17.324116139070416,4290.878806229412,4.955835096887071,0.0,0.0,0.0,0.0,0.0,130.62685511173385,707.3086166383486,27.21305295729021,200
