,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,nP
sum,1500.0,28538.0,1890.0,3000.0,27198.0,53679.0,620508.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,28538.0,80877.0,5500.0,100
mean,15.0,285.38,18.9,30.0,271.98,536.79,6205.08,10.0,0.0,0.0,0.0,0.0,0.0,0.0,285.38,808.77,55.0,100
std,0.0,170.9340223595057,3.144660377352204,0.0,1418.7825765761156,1919.6667287302616,4389.317147784879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.9340223595057,2411.6468234613267,0.0,100
