,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,325.0,29982.0,2467.0,3395.0,174660.0,27653.0,69352.0,2883442.0,1150.0,0.0,0.0,0.0,0.0,0.0,29982.0,97005.0,4870.0,285.0,400
mean,0.8125,74.955,6.1675,8.4875,436.65,69.1325,173.38,7208.605,2.875,0.0,0.0,0.0,0.0,0.0,74.955,242.5125,12.175,0.7125,400
std,3.3616357979553997,150.06455745281352,10.000222741880204,13.472513324848506,279.4131470903209,508.03828319007295,684.8713108175524,4311.106743907929,4.531634835874828,0.0,0.0,0.0,0.0,0.0,150.06455745281352,873.9745124801481,19.446459496973183,0.4531634835874829,400
