,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,585.0,40747.0,3519.0,4895.0,143910.0,28546.0,77373.0,2858630.0,1620.0,0.0,0.0,0.0,0.0,0.0,40747.0,105919.0,7100.0,238.0,400
mean,1.4625,101.8675,8.7975,12.2375,359.775,71.365,193.4325,7146.575,4.05,0.0,0.0,0.0,0.0,0.0,101.8675,264.7975,17.75,0.595,400
std,4.337121199684403,159.58991916627673,10.944219185668748,14.75127431732467,303.40354092629923,119.05497466498912,636.1868473220063,4214.615125490706,4.915068131454752,0.0,0.0,0.0,0.0,0.0,159.58991916627673,668.7572108106784,21.750522132412854,0.49150681314547523,400
