,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,1488.0,27329.0,2211.0,2984.0,13501.0,113047.0,590703.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,27329.0,126548.0,5472.0,0.0,100
mean,14.88,273.29,22.11,29.84,135.01,1130.47,5907.03,10.0,0.0,0.0,0.0,0.0,0.0,0.0,273.29,1265.48,54.72,0.0,100
std,0.8442317648177382,158.3431445126104,5.285572128660504,1.5999999999999999,124.13990925849379,3172.726092444283,4512.443494606908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.3431445126104,3165.113384536121,1.7983157103076737,0.0,100
