,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,nP
sum,2850.0,42710.0,3820.0,5730.0,128535.0,21570.0,353.0,2804643.0,1910.0,0.0,0.0,0.0,0.0,0.0,42710.0,21923.0,10490.0,400
mean,7.125,106.775,9.55,14.325,321.3375,53.925,0.8825,7011.6075,4.775,0.0,0.0,0.0,0.0,0.0,106.775,54.8075,26.225,400
std,7.5,138.7664573996473,10.002380669001708,15.003571003502561,307.57320557180253,500.4117296015423,17.650000000000002,4170.587900648581,5.001190334500854,0.0,0.0,0.0,0.0,0.0,138.7664573996473,501.4010500349899,27.477479956537223,400
