,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,nP
sum,2925.0,40099.0,3920.0,5880.0,125460.0,25240.0,53.0,2854960.0,1960.0,0.0,0.0,0.0,0.0,0.0,40099.0,25293.0,10765.0,400
mean,7.3125,100.2475,9.8,14.7,313.65,63.1,0.1325,7137.4,4.9,0.0,0.0,0.0,0.0,0.0,100.2475,63.2325,26.9125,400
std,7.50704556285006,130.07501688947417,10.010520781447362,15.01578117217104,307.8235140295063,501.026320100635,2.6499999999999995,4231.0823615092495,5.005260390723681,0.0,0.0,0.0,0.0,0.0,130.07501688947417,501.0545105075894,27.500828763998495,400
