,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,3224.0,151402.0,11370.0,14563.0,2460.0,75075.0,298927.0,637406.0,4937.0,0.0,0.0,0.0,0.0,0.0,151402.0,374002.0,22724.0,6.0,500
mean,6.448,302.804,22.74,29.126,4.92,150.15,597.854,1274.812,9.874,0.0,0.0,0.0,0.0,0.0,302.804,748.004,45.448,0.012,500
std,7.006388152957257,176.27904636790146,8.170306470116728,4.390064844472955,54.841670448986804,133.09072763933307,875.931840877889,1210.918178212157,1.0975122168487534,0.0,0.0,0.0,0.0,0.0,176.27904636790146,894.250546583075,8.96616306790818,0.1089943095718216,500
