,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,2883.0,127023.0,9182.0,11625.0,615.0,71153.0,273532.0,456935.0,3960.0,0.0,0.0,0.0,0.0,0.0,127023.0,344685.0,18468.0,4.0,400
mean,7.2075,317.5575,22.955,29.0625,1.5375,177.8825,683.83,1142.3375,9.9,0.0,0.0,0.0,0.0,0.0,317.5575,861.7125,46.17,0.01,400
std,7.192968144432244,194.3206447503468,8.95871762887327,4.442175825556988,30.75,162.33874572837396,991.9979743188146,1127.025202963108,0.9962335082737976,0.0,0.0,0.0,0.0,0.0,194.3206447503468,1036.5333319359709,9.365916986740075,0.09962335082737976,400
