,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,190.0,21788.0,1795.0,2490.0,256455.0,12089.0,48479.0,3434000.0,830.0,0.0,0.0,0.0,0.0,0.0,21788.0,60568.0,3510.0,417.0,500
mean,0.38,43.576,3.59,4.98,512.91,24.178,96.958,6868.0,1.66,0.0,0.0,0.0,0.0,0.0,43.576,121.136,7.02,0.834,500
std,2.3165346242460227,115.87476924808348,8.335037233952994,11.173598283328177,229.05876480822764,72.26977346244158,377.75724123119755,4157.022859464237,3.724532761109392,0.0,0.0,0.0,0.0,0.0,115.87476924808348,414.2204808039251,15.897328395054323,0.3724532761109392,500
