,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,247.0,21770.0,1852.0,2490.0,256455.0,31034.0,67882.0,3452600.0,830.0,0.0,0.0,0.0,0.0,0.0,21770.0,98916.0,3567.0,417.0,500
mean,0.494,43.54,3.704,4.98,512.91,62.068,135.764,6905.2,1.66,0.0,0.0,0.0,0.0,0.0,43.54,197.832,7.134,0.834,500
std,2.5493061651844986,115.19703604793162,8.647423886901782,11.173598283328177,229.05876480822764,638.3078514340905,765.2281074404113,4232.349830315583,3.724532761109392,0.0,0.0,0.0,0.0,0.0,115.19703604793162,1024.533649116682,16.170312365690652,0.3724532761109392,500
