,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,nP
sum,2235.0,31506.0,3060.0,4590.0,90405.0,14194.0,1590.0,2098957.0,1530.0,0.0,0.0,0.0,0.0,0.0,31506.0,15784.0,8355.0,300
mean,7.45,105.02,10.2,15.3,301.35,47.31333333333333,5.3,6996.5233333333335,5.1,0.0,0.0,0.0,0.0,0.0,105.02,52.61333333333334,27.85,300
std,7.51236439006369,130.5359146622967,10.01470490734854,15.022057361022808,307.9521759009676,77.81215152729409,48.449988006114545,4069.8785305748793,5.00735245367427,0.0,0.0,0.0,0.0,0.0,130.5359146622967,104.7371793810802,27.39762031020591,300
