,nRIDES,nREJECTED,OUT,STARTS_DAY,OPENS_APP,RECEIVES_REQUEST,ACCEPTS_REQUEST,REJECTS_REQUEST,IS_ACCEPTED_BY_TRAVELLER,IS_REJECTED_BY_TRAVELLER,ARRIVES_AT_PICKUP,MEETS_TRAVELLER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,CONTINUES_SHIFT,STARTS_REPOSITIONING,REPOSITIONED,DECIDES_NOT_TO_DRIVE,ENDS_SHIFT,TRAVEL,WAIT,CRUISE,OPERATIONS,IDLE,PAX_KM,TTRAV,DIST,DRIVING_TIME,DRIVING_DIST,FARE,COMMISSION,REVENUE,PICKUP_DIST,TRAVEL_DIST,OPERATING_COST,PROFIT,nV
sum,100.0,0.0,0.0,0.0,0.0,94300.0,1290.0,0.0,2857.0,0.0,11946.0,0.0,2983.0,21649.0,0.0,0.0,0.0,0.0,80965.0,21649.0,0.0,11946.0,7130.0,40240.0,245.96,2408.0,24.080000000000002,33595.0,335.95,36.192,7.2384,28.9536,119.46000000000001,143.54,7.177,21.7766,10
mean,10.0,0.0,0.0,0.0,0.0,9430.0,129.0,0.0,285.7,0.0,1194.6,0.0,298.3,2164.9,0.0,0.0,0.0,0.0,8096.5,2164.9,0.0,1194.6,713.0,4024.0,24.596,240.8,2.4080000000000004,3359.5,33.595,3.6192,0.72384,2.89536,11.946000000000002,14.354,0.7177,2.17766,10
std,3.681787005729087,0.0,0.0,0.0,0.0,1524.3314745961407,46.475800154489,0.0,146.18561260716916,0.0,509.48126124083853,0.0,109.55470475216175,740.9211159091094,0.0,0.0,0.0,0.0,1968.9514553013576,740.9211159091094,0.0,509.48126124083853,293.115828451636,3110.7355328853587,9.128331842249285,103.75269742142719,1.0375269742142719,1206.0828467950837,12.060828467950836,1.5578032289092227,0.3115606457818445,1.2462425831273782,5.094812612408386,5.347479572450726,0.26737397862253626,1.1839351814089223,10
