,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,1500.0,24576.0,2165.0,3000.0,9951.0,66229.0,573215.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,24576.0,76180.0,5500.0,1.0,100
mean,15.0,245.76,21.65,30.0,99.51,662.29,5732.15,10.0,0.0,0.0,0.0,0.0,0.0,0.0,245.76,761.8,55.0,0.01,100
std,0.0,136.8616583830312,4.716990566028301,0.0,86.95981830707791,2238.077508767854,4327.1889267254965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.8616583830312,2236.768208867879,0.0,0.09999999999999999,100
