,nRIDES,nREJECTED,OUT,STARTS_DAY,OPENS_APP,RECEIVES_REQUEST,ACCEPTS_REQUEST,REJECTS_REQUEST,IS_ACCEPTED_BY_TRAVELLER,IS_REJECTED_BY_TRAVELLER,ARRIVES_AT_PICKUP,MEETS_TRAVELLER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,CONTINUES_SHIFT,STARTS_REPOSITIONING,REPOSITIONED,DECIDES_NOT_TO_DRIVE,ENDS_SHIFT,TRAVEL,WAIT,CRUISE,OPERATIONS,IDLE,PAX_KM,TTRAV,DIST,DRIVING_TIME,DRIVING_DIST,FARE,COMMISSION,REVENUE,PICKUP_DIST,TRAVEL_DIST,OPERATING_COST,PROFIT,nV
sum,100.0,0.0,0.0,0.0,0.0,97280.0,1335.0,0.0,2469.0,0.0,9393.0,0.0,3000.0,20930.0,0.0,0.0,0.0,0.0,81583.0,20930.0,0.0,9393.0,6804.0,44456.0,237.33999999999997,2677.0,26.77,30323.0,303.23,40.2045,8.040899999999999,32.163599999999995,93.93,120.7,6.035000000000001,26.128600000000002,10
mean,10.0,0.0,0.0,0.0,0.0,9728.0,133.5,0.0,246.9,0.0,939.3,0.0,300.0,2093.0,0.0,0.0,0.0,0.0,8158.3,2093.0,0.0,939.3,680.4,4445.6,23.733999999999998,267.7,2.677,3032.3,30.323,4.02045,0.8040899999999999,3.2163599999999994,9.393,12.07,0.6035000000000001,2.6128600000000004,10
std,2.6246692913372702,0.0,0.0,0.0,0.0,2167.036840172928,33.50373113550191,0.0,122.08963009927493,0.0,297.6646323185429,0.0,78.74007874011811,665.9609598167148,0.0,0.0,0.0,0.0,2001.5356909688678,665.9609598167148,0.0,297.6646323185429,221.15916842350845,2372.2320103883408,8.76448795487284,127.20940740893863,1.2720940740893865,868.0695120655822,8.680695120655821,1.9075944340975628,0.38151888681951246,1.5260755472780498,2.9766463231854288,3.4202728935958704,0.17101364467979352,1.4459793368740326,10
