,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,4458.0,85426.0,6926.0,8830.0,84998.0,518104.0,1689169.0,2980.0,0.0,0.0,0.0,0.0,0.0,0.0,85426.0,603102.0,16268.0,2.0,300
mean,14.86,284.75333333333333,23.086666666666666,29.433333333333334,283.32666666666665,1727.0133333333333,5630.5633333333335,9.933333333333334,0.0,0.0,0.0,0.0,0.0,0.0,284.75333333333333,2010.34,54.22666666666667,0.006666666666666667,300
std,1.0085255305739154,165.50116194225447,6.607421252469137,3.7450822455109076,1387.7402193290238,3660.9047376501603,4735.589322717255,0.815130058495636,0.0,0.0,0.0,0.0,0.0,0.0,165.50116194225447,3911.216369540881,4.412124776002935,0.08151300584956361,300
