,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,nP
sum,1680.0,25881.0,2260.0,3390.0,53505.0,28767.0,74.0,1351035.0,1130.0,0.0,0.0,0.0,0.0,0.0,25881.0,28841.0,6200.0,200
mean,8.4,129.405,11.3,16.95,267.525,143.835,0.37,6755.175,5.65,0.0,0.0,0.0,0.0,0.0,129.405,144.205,31.0,200
std,7.464488794607714,146.2851245455825,9.940021131793559,14.910031697690338,305.6556498026519,993.088926458387,5.232590180780454,4209.565381112915,4.9700105658967795,0.0,0.0,0.0,0.0,0.0,146.2851245455825,993.0994034337663,27.289624733412005,200
