,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,5859.0,116432.0,9592.0,11956.0,83218.0,875182.0,1962837.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,116432.0,958400.0,21815.0,1.0,400
mean,14.6475,291.08,23.98,29.89,208.045,2187.955,4907.0925,10.0,0.0,0.0,0.0,0.0,0.0,0.0,291.08,2396.0,54.5375,0.0025,400
std,2.036814986251955,167.44761976035528,7.291606050589437,1.4708189115852068,1104.6362210824514,4044.3270300248314,4761.685191042162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.44761976035528,4172.685023550713,2.496833834678429,0.05,400
