,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,nP
sum,527.0,96556.0,6250.0,10830.0,52275.0,93182.0,783927.0,2418815.0,3610.0,0.0,0.0,0.0,0.0,0.0,96556.0,877109.0,14967.0,500
mean,1.054,193.112,12.5,21.66,104.55,186.364,1567.854,4837.63,7.22,0.0,0.0,0.0,0.0,0.0,193.112,1754.218,29.934,500
std,3.5406434884954074,184.6029359026766,8.584718678534502,13.453862375751143,231.24553291466256,774.8427854657835,3455.4764464003024,4679.440546984814,4.484620791917028,0.0,0.0,0.0,0.0,0.0,184.6029359026766,3588.231626705524,18.91595280553111,500
