,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,nP
sum,476.0,105976.0,6740.0,11730.0,40590.0,83594.0,841027.0,2418815.0,3910.0,0.0,0.0,0.0,0.0,0.0,105976.0,924621.0,16116.0,500
mean,0.952,211.952,13.48,23.46,81.18,167.188,1682.054,4837.63,7.82,0.0,0.0,0.0,0.0,0.0,211.952,1849.242,32.232,500
std,3.4948711347483292,189.36563675801804,8.100669212069244,12.399027048260114,208.38030690208976,465.0682160146988,3498.7173508711126,4679.440546984814,4.133009016086723,0.0,0.0,0.0,0.0,0.0,189.36563675801804,3598.298299020452,17.382706722083693,500
