,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,nP
sum,2645.0,61021.0,3500.0,6000.0,60112.0,332367.0,1094712.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,61021.0,392479.0,10645.0,200
mean,13.225,305.105,17.5,30.0,300.56,1661.835,5473.56,10.0,0.0,0.0,0.0,0.0,0.0,0.0,305.105,1962.395,53.225,200
std,4.571528119429405,172.99154414807,4.340993101299245,0.0,718.3444019403194,3615.2141950589557,4797.605219860024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.99154414807,3756.8107597265243,4.571528119429405,200
