,nRIDES,nREJECTED,OUT,STARTS_DAY,OPENS_APP,RECEIVES_REQUEST,ACCEPTS_REQUEST,REJECTS_REQUEST,IS_ACCEPTED_BY_TRAVELLER,IS_REJECTED_BY_TRAVELLER,ARRIVES_AT_PICKUP,MEETS_TRAVELLER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,CONTINUES_SHIFT,STARTS_REPOSITIONING,REPOSITIONED,DECIDES_NOT_TO_DRIVE,ENDS_SHIFT,TRAVEL,WAIT,CRUISE,OPERATIONS,IDLE,PAX_KM,REVENUE,nV
sum,200.0,0.0,0.0,0.0,0.0,50138.0,1967.0,0.0,2957.0,0.0,45776.0,0.0,6000.0,39686.0,0.0,0.0,0.0,0.0,69466.0,39686.0,0.0,45776.0,10924.0,-26920.0,543.107,543.107,10
mean,20.0,0.0,0.0,0.0,0.0,5013.8,196.7,0.0,295.7,0.0,4577.6,0.0,600.0,3968.6,0.0,0.0,0.0,0.0,6946.6,3968.6,0.0,4577.6,1092.4,-2692.0,54.3107,54.3107,10
std,5.0771820705759385,0.0,0.0,0.0,0.0,1012.0582767585846,47.0957653203673,0.0,75.07189147003616,0.0,2249.9236629025636,0.0,152.31546211727817,924.3402692371103,0.0,0.0,0.0,0.0,319.3605416383739,924.3402692371103,0.0,2249.9236629025636,271.8448086684754,1489.3205012876024,13.426686718372977,13.426686718372977,10
