,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,1852.0,85521.0,6833.0,8626.0,4305.0,49123.0,176249.0,407896.0,2900.0,0.0,0.0,0.0,0.0,0.0,85521.0,225372.0,13378.0,11.0,300
mean,6.173333333333333,285.07,22.776666666666667,28.753333333333334,14.35,163.74333333333334,587.4966666666667,1359.6533333333334,9.666666666666666,0.0,0.0,0.0,0.0,0.0,285.07,751.24,44.593333333333334,0.03666666666666667,300
std,7.180190760237518,198.36033164564068,8.162651846844764,5.665050592561065,92.99545516999336,156.41296036279644,854.1735370678366,1173.8705664787065,1.798054194170131,0.0,0.0,0.0,0.0,0.0,198.36033164564068,877.08488112363,10.828611096681149,0.18825609351281192,300
