,0,1,2,3,4
0,0.755043841,0.76495856,0.801919454,0.789163348,0.796888915
1,0.818002069,0.79207938,0.840608792,0.8732219,0.894328748
2,0.825482862,0.882720699,0.976406877,0.980144627,0.999013075
3,0.7869706,0.955315391,0.97132103,1.895752133,1.061487175
4,0.825135999,1.018727628,1.025434949,1.888973542,1.916767985
