,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,588.0,44455.0,3498.0,4592.0,87330.0,21438.0,92214.0,502305.0,1541.0,0.0,0.0,0.0,0.0,0.0,44455.0,113652.0,6721.0,146.0,300
mean,1.96,148.18333333333334,11.66,15.306666666666667,291.1,71.46,307.38,1674.35,5.136666666666667,0.0,0.0,0.0,0.0,0.0,148.18333333333334,378.84,22.403333333333332,0.4866666666666667,300
std,4.930798710121154,187.01523659303464,12.209612968044132,14.9507314243361,307.5754088138767,118.02035593369358,603.7387712798378,1115.716774351162,5.003475937827986,0.0,0.0,0.0,0.0,0.0,187.01523659303464,641.2853635147102,22.145928052803644,0.5006573159847486,300
