,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,2940.0,62857.0,4629.0,5859.0,42330.0,287943.0,1077681.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,62857.0,330273.0,10799.0,0.0,200
mean,14.7,314.285,23.145,29.295,211.65,1439.715,5388.405,10.0,0.0,0.0,0.0,0.0,0.0,0.0,314.285,1651.365,53.995,0.0,200
std,1.8183873798826762,178.5737851947871,6.306571112417579,3.7225342586110157,981.8703756980179,3085.835473029637,4709.895424051632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.5737851947871,3362.380489258724,4.091291769320364,0.0,200
