,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,nP
sum,2520.0,34331.0,3400.0,5100.0,79950.0,11926.0,395.0,2178770.0,1700.0,0.0,0.0,0.0,0.0,0.0,34331.0,12321.0,9320.0,300
mean,8.4,114.43666666666667,11.333333333333334,17.0,266.5,39.75333333333333,1.3166666666666667,7262.566666666667,5.666666666666667,0.0,0.0,0.0,0.0,0.0,114.43666666666667,41.07,31.066666666666666,300
std,7.458244971855018,130.39430549391216,9.927271762054323,14.890907643081485,305.26360668317045,73.39966524730849,16.29092907487572,4159.37479530859,4.9636358810271615,0.0,0.0,0.0,0.0,0.0,130.39430549391216,78.29704031276744,27.239717870315832,300
