,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,RECEIVES_OFFER,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,nP
sum,2295.0,34169.0,3060.0,4590.0,90405.0,9999.0,2139372.0,1530.0,0.0,0.0,0.0,0.0,0.0,0.0,34169.0,9999.0,8415.0,300
mean,7.65,113.89666666666666,10.2,15.3,301.35,33.33,7131.24,5.1,0.0,0.0,0.0,0.0,0.0,0.0,113.89666666666666,33.33,28.05,300
std,7.511028680511404,145.16176879359975,10.01470490734854,15.022057361022808,307.9521759009676,63.75681037791349,4020.0177567953397,5.00735245367427,0.0,0.0,0.0,0.0,0.0,0.0,145.16176879359975,63.75681037791349,27.540438495208477,300
