,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,RECEIVES_OFFER,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,nP
sum,2085.0,26824.0,2780.0,4140.0,99015.0,8687.0,2123137.0,1380.0,0.0,0.0,0.0,0.0,0.0,0.0,26824.0,8687.0,7605.0,300
mean,6.95,89.41333333333333,9.266666666666667,13.8,330.05,28.956666666666667,7077.123333333333,4.6,0.0,0.0,0.0,0.0,0.0,0.0,89.41333333333333,28.956666666666667,25.35,300
std,7.492303743483401,121.7100115517563,9.989738324644534,14.976905298081187,307.18445348281944,49.10967987828926,4162.130305149721,4.9923017660270625,0.0,0.0,0.0,0.0,0.0,0.0,121.7100115517563,49.10967987828926,27.425072750762492,300
