,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,nP
sum,3000.0,58037.0,3600.0,6000.0,81124.0,308340.0,1125115.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,58037.0,389464.0,11000.0,200
mean,15.0,290.185,18.0,30.0,405.62,1541.7,5625.575,10.0,0.0,0.0,0.0,0.0,0.0,0.0,290.185,1947.32,55.0,200
std,0.0,174.47132138241125,4.010037656936684,0.0,1553.2260108574094,3521.7432226999695,4769.64180300996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.47132138241125,4053.614725069032,0.0,200
