,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,779.0,56430.0,4169.0,5587.0,67650.0,33944.0,168008.0,2038735.0,1880.0,0.0,0.0,0.0,0.0,0.0,56430.0,201952.0,8246.0,112.0,300
mean,2.5966666666666667,188.1,13.896666666666667,18.623333333333335,225.5,113.14666666666666,560.0266666666666,6795.783333333334,6.266666666666667,0.0,0.0,0.0,0.0,0.0,188.1,673.1733333333333,27.486666666666668,0.37333333333333335,300
std,5.534989544079172,200.95723267538418,11.635460254756675,14.49996386417671,296.86024210810314,141.6811572627069,1529.7337995920302,4608.145599835851,4.844976941199833,0.0,0.0,0.0,0.0,0.0,200.95723267538418,1567.4854786274466,21.884536366931346,0.4844976941199833,300
