,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,555.0,33732.0,2754.0,3765.0,106395.0,20850.0,67431.0,2092858.0,1250.0,0.0,0.0,0.0,0.0,0.0,33732.0,88281.0,5570.0,175.0,300
mean,1.85,112.44,9.18,12.55,354.65,69.5,224.77,6976.193333333334,4.166666666666667,0.0,0.0,0.0,0.0,0.0,112.44,294.27,18.566666666666666,0.5833333333333334,300
std,4.8475936174145895,169.6823899077805,11.14937795406281,14.797885820250267,304.37137504451414,117.93182940987504,721.9604421527849,4192.968163806861,4.938303862564449,0.0,0.0,0.0,0.0,0.0,169.6823899077805,773.5395974324692,22.320384272434005,0.4938303862564449,300
