,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,1065.0,16303.0,1440.0,2160.0,17220.0,28674.0,273.0,760326.0,720.0,0.0,0.0,0.0,0.0,0.0,16303.0,28947.0,3945.0,28.0,100
mean,10.65,163.03,14.4,21.6,172.2,286.74,2.73,7603.26,7.2,0.0,0.0,0.0,0.0,0.0,163.03,289.47,39.45,0.28,100
std,6.84072032358103,142.4625029524427,9.025217197084258,13.537825795626391,277.52542881034094,1394.9268155018244,27.3,4207.990058894814,4.512608598542129,0.0,0.0,0.0,0.0,0.0,142.4625029524427,1395.0975959126345,24.770614310778267,0.4512608598542129,100
