,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,RECEIVES_OFFER,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,nP
sum,1770.0,24048.0,2360.0,3510.0,50430.0,5580.0,1380740.0,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,24048.0,5580.0,6450.0,200
mean,8.85,120.24,11.8,17.55,252.15,27.9,6903.7,5.85,0.0,0.0,0.0,0.0,0.0,0.0,120.24,27.9,32.25,200
std,7.3960127788644074,134.9265662923995,9.861350371819212,14.818754245446366,303.23652393344076,51.17051993631454,4137.07024730736,4.939584748482122,0.0,0.0,0.0,0.0,0.0,0.0,134.9265662923995,51.17051993631454,27.099064494598558,200
