,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,RECEIVES_OFFER,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,nP
sum,1800.0,27621.0,2400.0,3600.0,49200.0,26667.0,1551166.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,27621.0,26667.0,6600.0,200
mean,9.0,138.105,12.0,18.0,246.0,133.335,7755.83,6.0,0.0,0.0,0.0,0.0,0.0,0.0,138.105,133.335,33.0,200
std,7.366909581630522,148.56152465574726,9.822546108840697,14.733819163261044,302.04329284685144,993.9264063709179,4115.467191232431,4.911273054420349,0.0,0.0,0.0,0.0,0.0,0.0,148.56152465574726,993.9264063709179,27.012001799311918,200
