,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,nP
sum,664.0,8207.0,900.0,1320.0,33825.0,2608.0,11.0,186832.0,440.0,0.0,0.0,0.0,0.0,0.0,8207.0,2619.0,2424.0,100
mean,6.64,82.07,9.0,13.2,338.25,26.08,0.11,1868.32,4.4,0.0,0.0,0.0,0.0,0.0,82.07,26.19,24.24,100
std,7.458328677838399,118.78588282955161,10.0,14.966629547095769,307.5,49.39772210836193,1.1000000000000003,1068.0594399530053,4.988876515698589,0.0,0.0,0.0,0.0,0.0,118.78588282955161,49.59832495542404,27.243429381126827,100
