,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,nP
sum,2250.0,28721.0,3020.0,4530.0,91635.0,37585.0,454.0,2227677.0,1510.0,0.0,0.0,0.0,0.0,0.0,28721.0,38039.0,8290.0,300
mean,7.5,95.73666666666666,10.066666666666666,15.1,305.45,125.28333333333333,1.5133333333333334,7425.59,5.033333333333333,0.0,0.0,0.0,0.0,0.0,95.73666666666666,126.79666666666667,27.633333333333333,300
std,7.5125313370595,121.46015486414036,10.016485853418253,15.02472878012738,308.00693999261125,993.3603772982775,26.211702221209013,4218.4086605406565,5.008242926709126,0.0,0.0,0.0,0.0,0.0,121.46015486414036,993.757658049484,27.509175524097547,300
