,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,nP
sum,2370.0,33655.0,3180.0,4740.0,86715.0,19625.0,460.0,2082045.0,1570.0,0.0,0.0,0.0,0.0,0.0,33655.0,20085.0,8680.0,300
mean,7.9,112.18333333333334,10.6,15.8,289.05,65.41666666666667,1.5333333333333334,6940.15,5.233333333333333,0.0,0.0,0.0,0.0,0.0,112.18333333333334,66.95,28.933333333333334,300
std,7.501839239362848,143.4908655066064,9.998662117861429,15.003678478725696,307.4588601242389,577.887372915177,26.558112382722786,3967.7072106189144,5.002897711051704,0.0,0.0,0.0,0.0,0.0,143.4908655066064,579.112867419385,27.408019885958915,300
