,nRIDES,nREJECTED,OUT,STARTS_DAY,OPENS_APP,RECEIVES_REQUEST,ACCEPTS_REQUEST,REJECTS_REQUEST,IS_ACCEPTED_BY_TRAVELLER,IS_REJECTED_BY_TRAVELLER,ARRIVES_AT_PICKUP,MEETS_TRAVELLER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,CONTINUES_SHIFT,STARTS_REPOSITIONING,REPOSITIONED,DECIDES_NOT_TO_DRIVE,ENDS_SHIFT,TRAVEL,WAIT,CRUISE,OPERATIONS,IDLE,PAX_KM,REVENUE,nV
sum,57.0,0.0,0.0,0.0,0.0,532.0,75.0,0.0,1143.0,0.0,4193.0,0.0,1710.0,8726.0,0.0,0.0,0.0,0.0,37616.0,8726.0,0.0,4193.0,2928.0,21769.0,137.995,16.6263,5
mean,11.4,0.0,0.0,0.0,0.0,106.4,15.0,0.0,228.6,0.0,838.6,0.0,342.0,1745.2,0.0,0.0,0.0,0.0,7523.2,1745.2,0.0,838.6,585.6,4353.8,27.599,3.32526,5
std,4.39317652729776,0.0,0.0,0.0,0.0,63.334824543847915,0.0,0.0,146.90234851764623,0.0,313.20727960888775,0.0,131.79529581893277,704.2682017527129,0.0,0.0,0.0,0.0,1247.822984240954,704.2682017527129,0.0,313.20727960888775,249.15316574348398,2439.8177595877933,11.659645213298733,2.8383062657155236,5
