,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,nP
sum,135.0,10717.0,887.0,1140.0,97785.0,4990.0,19665.0,341848.0,380.0,0.0,0.0,0.0,0.0,0.0,10717.0,24655.0,1655.0,200
mean,0.675,53.585,4.435,5.7,488.925,24.95,98.325,1709.24,1.9,0.0,0.0,0.0,0.0,0.0,53.585,123.275,8.275,200
std,3.11736504505337,124.8416596127846,9.06513421254519,11.79856051180625,248.89952640820988,72.64650766125571,360.6686968945295,1018.8347380795317,3.932853503935417,0.0,0.0,0.0,0.0,0.0,124.8416596127846,379.7866756086227,17.353822367241428,200
