,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,nP
sum,135.0,13908.0,1157.0,1590.0,90405.0,6594.0,41835.0,339374.0,530.0,0.0,0.0,0.0,0.0,0.0,13908.0,48429.0,2255.0,200
mean,0.675,69.54,5.785,7.95,452.025,32.97,209.175,1696.87,2.65,0.0,0.0,0.0,0.0,0.0,69.54,242.145,11.275,200
std,3.11736504505337,139.5210702554497,10.031546973092775,13.2732208585482,272.10102760023807,84.78888414392453,598.6272440018968,1015.1801944660765,4.4244069528494,0.0,0.0,0.0,0.0,0.0,139.5210702554497,633.951834620021,19.047662381800436,200
