,nRIDES,nREJECTED,OUT,STARTS_DAY,OPENS_APP,RECEIVES_REQUEST,ACCEPTS_REQUEST,REJECTS_REQUEST,IS_ACCEPTED_BY_TRAVELLER,IS_REJECTED_BY_TRAVELLER,ARRIVES_AT_PICKUP,MEETS_TRAVELLER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,CONTINUES_SHIFT,STARTS_REPOSITIONING,REPOSITIONED,DECIDES_NOT_TO_DRIVE,ENDS_SHIFT,TRAVEL,WAIT,CRUISE,OPERATIONS,IDLE,PAX_KM,REVENUE,nV
sum,53.0,0.0,0.0,0.0,0.0,532.0,75.0,0.0,999.0,0.0,4223.0,0.0,1580.0,8428.0,0.0,0.0,0.0,0.0,38158.0,8428.0,0.0,4223.0,2654.0,22853.0,124.685,13.1664,5
mean,10.6,0.0,0.0,0.0,0.0,106.4,15.0,0.0,199.8,0.0,844.6,0.0,316.0,1685.6,0.0,0.0,0.0,0.0,7631.6,1685.6,0.0,844.6,530.8,4570.6,24.937,2.63328,5
std,4.505552130427524,0.0,0.0,0.0,0.0,58.83281397315617,0.0,0.0,150.5994687905638,0.0,265.8247543025292,0.0,133.90294993016397,671.7442221560227,0.0,0.0,0.0,0.0,1159.0864074778895,671.7442221560227,0.0,265.8247543025292,257.0081710763298,2271.318845957124,11.934932111243866,1.3806568697543933,5
