,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,7335.0,148399.0,12069.0,14820.0,67560.0,1112431.0,2397082.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,148399.0,1179991.0,27155.0,0.0,500
mean,14.67,296.798,24.138,29.64,135.12,2224.862,4794.164,10.0,0.0,0.0,0.0,0.0,0.0,0.0,296.798,2359.982,54.31,0.0,500
std,1.792072277027962,177.361030291697,7.286229084275149,2.698325763107133,454.64151527860895,3953.8766627557525,4672.562237234048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.361030291697,3987.8667249179,3.2022505863275703,0.0,500
