,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,2916.0,63524.0,4882.0,5871.0,19639.0,139087.0,228628.0,1990.0,0.0,0.0,0.0,0.0,0.0,0.0,63524.0,158726.0,10777.0,1.0,200
mean,14.58,317.62,24.41,29.355,98.195,695.435,1143.14,9.95,0.0,0.0,0.0,0.0,0.0,0.0,317.62,793.63,53.885,0.005,200
std,2.1834461719789773,183.21579006363842,7.639615081466134,3.741519724556618,110.36725797611278,1048.046258796762,1124.0282639197521,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,183.21579006363842,1075.7181745491132,4.650798278050294,0.07071067811865477,200
