,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,nP
sum,4500.0,88862.0,5290.0,8970.0,55103.0,498257.0,1637933.0,2990.0,0.0,0.0,0.0,0.0,0.0,0.0,88862.0,553360.0,16460.0,300
mean,15.0,296.20666666666665,17.633333333333333,29.9,183.67666666666668,1660.8566666666666,5459.776666666667,9.966666666666667,0.0,0.0,0.0,0.0,0.0,0.0,296.20666666666665,1844.5333333333333,54.86666666666667,300
std,0.0,175.0752459984762,4.257461153528186,1.732050807568877,831.4964581938109,3578.683958156051,4738.178352537722,0.5773502691896261,0.0,0.0,0.0,0.0,0.0,0.0,175.0752459984762,3819.4719997330403,2.3094010767585043,300
