,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,nP
sum,4500.0,86682.0,5280.0,9000.0,93029.0,504456.0,1570176.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,86682.0,597485.0,16500.0,300
mean,15.0,288.94,17.6,30.0,310.0966666666667,1681.52,5233.92,10.0,0.0,0.0,0.0,0.0,0.0,0.0,288.94,1991.6166666666666,55.0,300
std,0.0,180.35202403979508,4.277967197686507,0.0,1287.1251497657174,3645.3773948343432,4695.416310406005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.35202403979508,3900.800659137813,0.0,300
