,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,nP
sum,7362.0,158927.0,8310.0,15000.0,108612.0,1155260.0,2299801.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,158927.0,1263872.0,27362.0,500
mean,14.724,317.854,16.62,30.0,217.224,2310.52,4599.602,10.0,0.0,0.0,0.0,0.0,0.0,0.0,317.854,2527.744,54.724,500
std,1.823863194954007,174.79807039790123,4.735022796329862,0.0,168.51741174169584,4116.0713784852605,4788.920679876869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.79807039790123,4173.883167489922,1.8238631949540063,500
