,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,nP
sum,7325.0,158927.0,8310.0,15000.0,100818.0,1155499.0,2299801.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,158927.0,1256317.0,27325.0,500
mean,14.65,317.854,16.62,30.0,201.636,2310.998,4599.602,10.0,0.0,0.0,0.0,0.0,0.0,0.0,317.854,2512.634,54.65,500
std,2.0967337897716787,174.79807039790123,4.735022796329862,0.0,155.1432188034055,4116.020085554175,4788.920679876869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.79807039790123,4178.154794046052,2.096733789771678,500
