,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,nP
sum,7440.0,158927.0,8310.0,15000.0,99762.0,1155155.0,2299801.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,158927.0,1254917.0,27440.0,500
mean,14.88,317.854,16.62,30.0,199.524,2310.31,4599.602,10.0,0.0,0.0,0.0,0.0,0.0,0.0,317.854,2509.834,54.88,500
std,1.3376017182679762,174.79807039790123,4.735022796329862,0.0,154.96297774935115,4116.159925825273,4788.920679876869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.79807039790123,4177.665777097813,1.3376017182679762,500
