,nRIDES,nREJECTED,OUT,STARTS_DAY,OPENS_APP,RECEIVES_REQUEST,ACCEPTS_REQUEST,REJECTS_REQUEST,IS_ACCEPTED_BY_TRAVELLER,IS_REJECTED_BY_TRAVELLER,ARRIVES_AT_PICKUP,MEETS_TRAVELLER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,CONTINUES_SHIFT,STARTS_REPOSITIONING,REPOSITIONED,DECIDES_NOT_TO_DRIVE,ENDS_SHIFT,TRAVEL,WAIT,CRUISE,OPERATIONS,IDLE,PAX_KM,REVENUE,nV
sum,167.0,0.0,0.0,0.0,0.0,1612.0,208.0,0.0,1801.0,0.0,13541.0,0.0,5010.0,23688.0,0.0,0.0,0.0,0.0,62130.0,23688.0,0.0,13541.0,7019.0,17882.0,410.64799999999997,410.64799999999997,10
mean,16.7,0.0,0.0,0.0,0.0,161.2,20.8,0.0,180.1,0.0,1354.1,0.0,501.0,2368.8,0.0,0.0,0.0,0.0,6213.0,2368.8,0.0,1354.1,701.9,1788.2,41.0648,41.0648,10
std,1.3374935098492586,0.0,0.0,0.0,0.0,39.46813060347973,5.633234713140695,0.0,45.93098687765761,0.0,238.50900285826623,0.0,40.124805295477756,257.4403059179178,0.0,0.0,0.0,0.0,296.4036287077321,257.4403059179178,0.0,238.50900285826623,76.33908275290945,617.429042256859,8.93533795667517,8.93533795667517,10
