,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,nP
sum,332.0,50700.0,2630.0,5010.0,75030.0,24480.0,155960.0,383761.0,1670.0,0.0,0.0,0.0,0.0,0.0,50700.0,180440.0,7012.0,400
mean,0.83,126.75,6.575,12.525,187.575,61.2,389.9,959.4025,4.175,0.0,0.0,0.0,0.0,0.0,126.75,451.1,17.53,400
std,3.225229489998811,191.0649156831587,8.408098196870721,14.812931253834522,283.5051716121354,114.61024723788815,855.0487828496287,1164.9825584090283,4.937643751278178,0.0,0.0,0.0,0.0,0.0,191.0649156831587,927.2855283718279,20.958584294725128,400
