,nRIDES,nREJECTED,OUT,STARTS_DAY,OPENS_APP,RECEIVES_REQUEST,ACCEPTS_REQUEST,REJECTS_REQUEST,IS_ACCEPTED_BY_TRAVELLER,IS_REJECTED_BY_TRAVELLER,ARRIVES_AT_PICKUP,MEETS_TRAVELLER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,CONTINUES_SHIFT,STARTS_REPOSITIONING,REPOSITIONED,DECIDES_NOT_TO_DRIVE,ENDS_SHIFT,TRAVEL,WAIT,CRUISE,OPERATIONS,IDLE,PAX_KM,REVENUE,nV
sum,162.0,0.0,0.0,0.0,0.0,1642.0,174.0,0.0,1862.0,0.0,15447.0,0.0,4860.0,22196.0,0.0,0.0,0.0,0.0,61809.0,22196.0,0.0,15447.0,6896.0,17270.0,382.435,382.435,10
mean,16.2,0.0,0.0,0.0,0.0,164.2,17.4,0.0,186.2,0.0,1544.7,0.0,486.0,2219.6,0.0,0.0,0.0,0.0,6180.9,2219.6,0.0,1544.7,689.6,1727.0,38.2435,38.2435,10
std,1.8135294011647258,0.0,0.0,0.0,0.0,43.738617566935815,4.812021982031624,0.0,39.20544179915164,0.0,304.99182138396947,0.0,54.405882034941776,267.9470096866169,0.0,0.0,0.0,0.0,354.1215892881992,267.9470096866169,0.0,304.99182138396947,86.97662521237147,701.7209005168809,7.701636294392972,7.701636294392972,10
