,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,LOSES_PATIENCE,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,TRAVEL,WAIT,OPERATIONS,nP
sum,291.0,46963.0,2610.0,4860.0,73185.0,26829.0,140733.0,383761.0,1620.0,0.0,0.0,0.0,0.0,0.0,46963.0,167562.0,6771.0,400
mean,0.7275,117.4075,6.525,12.15,182.9625,67.0725,351.8325,959.4025,4.05,0.0,0.0,0.0,0.0,0.0,117.4075,418.905,16.9275,400
std,3.1667514168846203,185.0009454524372,8.506189696796982,14.745204394364213,281.50448136098373,129.64175525467803,816.7854986597162,1164.9825584090283,4.915068131454763,0.0,0.0,0.0,0.0,0.0,185.0009454524372,900.4380866248438,20.76705130247185,400
