,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,nP
sum,7469.0,143471.0,8470.0,14970.0,110900.0,1127255.0,2451495.0,4990.0,0.0,0.0,0.0,0.0,0.0,0.0,143471.0,1238155.0,27429.0,500
mean,14.938,286.942,16.94,29.94,221.8,2254.51,4902.99,9.98,0.0,0.0,0.0,0.0,0.0,0.0,286.942,2476.31,54.858,500
std,0.8145446371635292,173.33375845356633,4.612912086289056,1.3416407864998738,466.49275555142776,4079.464501517117,4849.821914576472,0.44721359549995787,0.0,0.0,0.0,0.0,0.0,0.0,173.33375845356633,4175.261372532013,1.963044341366834,500
