,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,nP
sum,6000.0,119081.0,6880.0,12000.0,80151.0,839176.0,2157374.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,119081.0,919327.0,22000.0,400
mean,15.0,297.7025,17.2,30.0,200.3775,2097.94,5393.435,10.0,0.0,0.0,0.0,0.0,0.0,0.0,297.7025,2298.3175,55.0,400
std,0.0,172.01872018470823,4.495611895592142,0.0,519.1167938024835,4068.0443653919215,4867.361010732304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.01872018470823,4183.749176231503,0.0,400
