,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,nP
sum,6000.0,119081.0,6880.0,12000.0,79016.0,839176.0,2157374.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,119081.0,918192.0,22000.0,400
mean,15.0,297.7025,17.2,30.0,197.54,2097.94,5393.435,10.0,0.0,0.0,0.0,0.0,0.0,0.0,297.7025,2295.48,55.0,400
std,0.0,172.01872018470823,4.495611895592142,0.0,518.8456131893323,4068.0443653919215,4867.361010732304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.01872018470823,4185.306728380438,0.0,400
