,ACCEPTS_OFFER,ARRIVES_AT_DROPOFF,ARRIVES_AT_PICKUP,DEPARTS_FROM_PICKUP,MEETS_DRIVER_AT_PICKUP,RECEIVES_OFFER,REQUESTS_RIDE,SETS_OFF_FOR_DEST,STARTS_DAY,IS_REJECTED_BY_VEHICLE,REJECTS_OFFER,ARRIVES_AT_DEST,PREFERS_OTHER_SERVICE,LOSES_PATIENCE,TRAVEL,WAIT,OPERATIONS,LOST_PATIENCE,nP
sum,7362.0,149290.0,12157.0,14790.0,67080.0,1137650.0,2504111.0,4990.0,0.0,0.0,0.0,0.0,0.0,0.0,149290.0,1204730.0,27142.0,2.0,500
mean,14.724,298.58,24.314,29.58,134.16,2275.3,5008.222,9.98,0.0,0.0,0.0,0.0,0.0,0.0,298.58,2409.46,54.284,0.004,500
std,1.6568991005062794,172.20906923578127,7.104389396520632,2.972755379962872,453.7828204066262,3975.022762945121,4851.092531194228,0.4472135954999579,0.0,0.0,0.0,0.0,0.0,0.0,172.20906923578127,3994.650558756441,3.567182864274601,0.06318214912406725,500
