,nRIDES,nREJECTED,OUT,STARTS_DAY,OPENS_APP,RECEIVES_REQUEST,ACCEPTS_REQUEST,REJECTS_REQUEST,IS_ACCEPTED_BY_TRAVELLER,IS_REJECTED_BY_TRAVELLER,ARRIVES_AT_PICKUP,MEETS_TRAVELLER_AT_PICKUP,DEPARTS_FROM_PICKUP,ARRIVES_AT_DROPOFF,CONTINUES_SHIFT,STARTS_REPOSITIONING,REPOSITIONED,DECIDES_NOT_TO_DRIVE,ENDS_SHIFT,TRAVEL,WAIT,CRUISE,OPERATIONS,IDLE,PAX_KM,TTRAV,DIST,DRIVING_TIME,DRIVING_DIST,FARE,COMMISSION,REVENUE,PICKUP_DIST,TRAVEL_DIST,OPERATING_COST,PROFIT,nV
sum,200.0,0.0,0.0,0.0,0.0,361727.0,2418.0,0.0,5600.0,0.0,17583.0,0.0,5974.0,41377.0,0.0,0.0,0.0,0.0,429281.0,41377.0,0.0,17583.0,13992.0,356329.0,511.415,10331.0,103.31,58960.0,589.6,155.1975,31.039500000000004,124.15800000000002,175.82999999999998,279.14,13.957,110.201,40
mean,5.0,0.0,0.0,0.0,0.0,9043.175,60.45,0.0,140.0,0.0,439.575,0.0,149.35,1034.425,0.0,0.0,0.0,0.0,10732.025,1034.425,0.0,439.575,349.8,8908.225,12.785375,258.275,2.58275,1474.0,14.74,3.8799374999999996,0.7759875,3.10395,4.39575,6.9784999999999995,0.34892500000000004,2.755025,40
std,3.616202853397895,0.0,0.0,0.0,0.0,3553.6091215977267,39.453282987117035,0.0,145.2100159009313,0.0,407.031586218425,0.0,107.4755905501457,783.5554367343113,0.0,0.0,0.0,0.0,4044.6731698174362,783.5554367343113,0.0,407.031586218425,278.10855655799094,4896.321395138107,10.259329022113208,186.09840070132182,1.8609840070132182,1137.6538836457946,11.376538836457947,2.7914317601608345,0.558286352032167,2.2331454081286677,4.070315862184251,4.187997226507053,0.20939986132535268,2.1828339414094766,40
